,,Mkt_minus_RF,SMB,HML,RMW,CMA,MOM
2011-09-30,CMA,0.3505525423728809,0.8605764406779661,2.254264011299435,-0.3758836158192092,2.1647185310734463,-0.10246491525423722
2011-09-30,MOM,-13.498833898305085,-4.395083135593221,-9.506178050847458,3.0152957627118644,-0.10246491525423722,40.38031805084746
2011-10-31,Mkt_minus_RF,31.142625310734463,7.345702485875705,7.629754915254236,-5.239301468926554,0.16498282485875668,-13.730297627118643
2011-10-31,SMB,7.345702485875705,6.523289802259888,3.7196143220338986,-1.247100734463277,0.8041405649717515,-4.461669152542374
2011-10-31,HML,7.629754915254236,3.7196143220338986,10.315611610169489,-2.0413344067796606,2.244918305084745,-9.5178006779661
2011-10-31,RMW,-5.239301468926554,-1.247100734463277,-2.0413344067796606,2.89131988700565,-0.3302419209039549,3.072390169491525
2011-10-31,CMA,0.16498282485875668,0.8041405649717515,2.244918305084745,-0.3302419209039549,2.177477514124294,-0.08431220338983046
2011-10-31,MOM,-13.730297627118643,-4.461669152542374,-9.5178006779661,3.072390169491525,-0.08431220338983046,40.40463661016949
2011-11-30,Mkt_minus_RF,31.100379971751412,7.335705112994351,7.612887514124293,-5.233846920903955,0.1796089830508471,-13.73278799435028
2011-11-30,SMB,7.335705112994351,6.523688446327684,3.7145118079096044,-1.2537008757062145,0.7988530508474578,-4.489342514124295
2011-11-30,HML,7.612887514124293,3.7145118079096044,10.309323276836157,-2.03598581920904,2.2542735593220335,-9.507912146892656
2011-11-30,RMW,-5.233846920903955,-1.2537008757062145,-2.03598581920904,2.9131392937853113,-0.3071581355932204,3.1500193502824856
2011-11-30,CMA,0.1796089830508471,0.7988530508474578,2.2542735593220335,-0.3071581355932204,2.200100677966102,0.002261864406779701
2011-11-30,MOM,-13.73278799435028,-4.489342514124295,-9.507912146892656,3.1500193502824856,0.002261864406779701,40.66983149717514
2011-12-31,Mkt_minus_RF,31.09714576271186,7.3435694915254235,7.5933355932203375,-5.211538983050847,0.1803322033898301,-13.723300000000002
2011-12-31,SMB,7.3435694915254235,6.510351864406781,3.7516020338983047,-1.2812125423728815,0.8111020338983053,-4.491161694915254
2011-12-31,HML,7.5933355932203375,3.7516020338983047,10.210006327683615,-1.9494154802259884,2.2333430508474574,-9.488942598870056
2011-12-31,RMW,-5.211538983050847,-1.2812125423728815,-1.9494154802259884,2.8827698022598867,-0.24743483050847467,3.182755395480226
2011-12-31,CMA,0.1803322033898301,0.8111020338983053,2.2333430508474574,-0.24743483050847467,2.2338468644067797,0.05158466101694919
2011-12-31,MOM,-13.723300000000002,-4.491161694915254,-9.488942598870056,3.182755395480226,0.05158466101694919,40.720047768361574
2012-01-31,Mkt_minus_RF,31.483746751412426,7.498416242937853,7.557782485875706,-5.426023305084746,0.04819802259886966,-14.37906638418079
2012-01-31,SMB,7.498416242937853,6.564883022598871,3.7365411299435025,-1.363656186440678,0.7664705649717516,-4.724940621468927
2012-01-31,HML,7.557782485875706,3.7365411299435025,10.21318598870056,-1.9293111864406782,2.246403163841808,-9.425472090395477
2012-01-31,RMW,-5.426023305084746,-1.363656186440678,-1.9293111864406782,3.0001621186440675,-0.17796322033898312,3.53321406779661
2012-01-31,CMA,0.04819802259886966,0.7664705649717516,2.246403163841808,-0.17796322033898312,2.269827005649718,0.24374361581920903
2012-01-31,MOM,-14.37906638418079,-4.724940621468927,-9.425472090395477,3.53321406779661,0.24374361581920903,41.721047344632765
2012-02-29,Mkt_minus_RF,31.709966412429377,7.396923361581921,7.637205762711864,-5.547549491525424,0.01603830508474538,-14.419658305084743
2012-02-29,SMB,7.396923361581921,6.610340649717515,3.699809830508475,-1.3068735593220338,0.781949491525424,-4.70528779661017
2012-02-29,HML,7.637205762711864,3.699809830508475,10.225385762711865,-1.9396979661016944,2.25011593220339,-9.419138305084745
2012-02-29,RMW,-5.547549491525424,-1.3068735593220338,-1.9396979661016944,2.999014237288135,-0.19156474576271199,3.5126555932203387
2012-02-29,CMA,0.01603830508474538,0.781949491525424,2.25011593220339,-0.19156474576271199,2.260046779661017,0.22982305084745763
2012-02-29,MOM,-14.419658305084743,-4.70528779661017,-9.419138305084745,3.5126555932203387,0.22982305084745763,41.70131457627119
2012-03-31,Mkt_minus_RF,31.844858870056495,7.3642031073446335,7.718577627118643,-5.603949039548023,0.05360615819209002,-14.363917288135593
2012-03-31,SMB,7.3642031073446335,6.618163700564972,3.6810940677966104,-1.2934573446327682,0.7739865819209041,-4.722458474576272
2012-03-31,HML,7.718577627118643,3.6810940677966104,10.265285762711864,-1.971344406779661,2.2624459322033896,-9.352714237288135
2012-03-31,RMW,-5.603949039548023,-1.2934573446327682,-1.971344406779661,3.0219809039548027,-0.20460005649717522,3.4808674576271184
2012-03-31,CMA,0.05360615819209002,0.7739865819209041,2.2624459322033896,-0.20460005649717522,2.258888446327684,0.28223745762711866
2012-03-31,MOM,-14.363917288135593,-4.722458474576272,-9.352714237288135,3.4808674576271184,0.28223745762711866,41.60724169491525
2012-04-30,Mkt_minus_RF,31.686191412429377,7.5020741242937845,7.7804887005649706,-5.646035367231638,-0.009949039548022988,-14.438449491525422
2012-04-30,SMB,7.5020741242937845,6.542583361581921,3.646857344632769,-1.2820003672316385,0.8031868926553674,-4.774050084745761
2012-04-30,HML,7.7804887005649706,3.646857344632769,10.249780225988701,-1.9660307909604513,2.275733333333333,-9.375099152542372
2012-04-30,RMW,-5.646035367231638,-1.2820003672316385,-1.9660307909604513,3.025079632768361,-0.2066781920903956,3.5271773728813556
2012-04-30,CMA,-0.009949039548022988,0.8031868926553674,2.275733333333333,-0.2066781920903956,2.2487473446327675,0.32086135593220344
2012-04-30,MOM,-14.438449491525422,-4.774050084745761,-9.375099152542372,3.5271773728813556,0.32086135593220344,41.87839262711864
2012-05-31,Mkt_minus_RF,32.19820844632768,7.529696920903954,7.857136694915253,-5.852844604519775,-0.16973796610169528,-15.140857514124294
2012-05-31,SMB,7.529696920903954,6.5440728531073455,3.651057372881356,-1.2933720621468925,0.7946142372881358,-4.812340225988701
2012-05-31,HML,7.857136694915253,3.651057372881356,10.255477372881355,-1.9779061864406777,2.247562033898305,-9.445029830508476
2012-05-31,RMW,-5.852844604519775,-1.2933720621468925,-1.9779061864406777,3.0455711581920903,-0.1280942372881357,3.6945462146892654
2012-05-31,CMA,-0.16973796610169528,0.7946142372881358,2.247562033898305,-0.1280942372881357,2.295485423728814,0.5659840677966101
2012-05-31,MOM,-15.140857514124294,-4.812340225988701,-9.445029830508476,3.6945462146892654,0.5659840677966101,42.6272809039548
2012-06-30,Mkt_minus_RF,32.37035378531073,7.587942937853108,7.902766327683614,-5.965091129943502,-0.1511744632768365,-15.17974740112994
2012-06-30,SMB,7.587942937853108,6.545824293785312,3.667820903954803,-1.310495197740113,0.7985112994350283,-4.827859604519774
2012-06-30,HML,7.902766327683614,3.667820903954803,10.267474463276837,-2.0091972316384177,2.2526584180790965,-9.455164011299434
2012-06-30,RMW,-5.965091129943502,-1.310495197740113,-2.0091972316384177,3.0945372598870056,-0.13742954802259896,3.722646242937853
2012-06-30,CMA,-0.1511744632768365,0.7985112994350283,2.2526584180790965,-0.13742954802259896,2.297170734463277,0.5614768926553672
2012-06-30,MOM,-15.17974740112994,-4.827859604519774,-9.455164011299434,3.722646242937853,0.5614768926553672,42.63575624293785
2012-07-31,Mkt_minus_RF,32.11702949152542,7.344398644067796,7.6856613559322025,-5.986915084745761,-0.23688237288135625,-14.943679152542371
2012-07-31,SMB,7.344398644067796,6.526828700564972,3.468071638418079,-1.3578489265536722,0.7320856497175143,-4.823623615819209
2012-07-31,HML,7.6856613559322025,3.468071638418079,10.081784632768361,-2.0290009039548016,2.1798709604519773,-9.262137740112994
2012-07-31,RMW,-5.986915084745761,-1.3578489265536722,-2.0290009039548016,3.095889802259887,-0.1467712994350283,3.7702840960451978
2012-07-31,CMA,-0.23688237288135625,0.7320856497175143,2.1798709604519773,-0.1467712994350283,2.2693588700564966,0.6248109604519775
2012-07-31,MOM,-14.943679152542371,-4.823623615819209,-9.262137740112994,3.7702840960451978,0.6248109604519775,42.64632573446327
2012-08-31,Mkt_minus_RF,32.1999338700565,7.359961299435027,7.767468474576271,-6.041965621468926,-0.26889341807909634,-15.033768079096046
2012-08-31,SMB,7.359961299435027,6.521505649717516,3.458542372881356,-1.3836183615819209,0.7212748587570623,-4.82932768361582
2012-08-31,HML,7.767468474576271,3.458542372881356,10.087390508474577,-2.129914915254237,2.1337894915254236,-9.317205084745764
2012-08-31,RMW,-6.041965621468926,-1.3836183615819209,-2.129914915254237,3.103546073446328,-0.13450511299435036,3.8510878531073445
2012-08-31,CMA,-0.26889341807909634,0.7212748587570623,2.1337894915254236,-0.13450511299435036,2.278922344632768,0.6661234463276836
2012-08-31,MOM,-15.033768079096046,-4.82932768361582,-9.317205084745764,3.8510878531073445,0.6661234463276836,42.728987005649714
2012-09-30,Mkt_minus_RF,32.15457288135593,7.510420338983051,7.945086440677964,-6.073508474576271,-0.0500593220338986,-15.317132203389829
2012-09-30,SMB,7.510420338983051,6.400558305084746,3.3802452542372876,-1.4471796610169492,0.582379491525424,-4.6134842372881355
2012-09-30,HML,7.945086440677964,3.3802452542372876,10.082078276836159,-2.233631355932203,2.0699205367231635,-9.185877711864403
2012-09-30,RMW,-6.073508474576271,-1.4471796610169492,-2.233631355932203,3.156422033898305,-0.24341610169491532,3.976105932203389
2012-09-30,CMA,-0.0500593220338986,0.582379491525424,2.0699205367231635,-0.24341610169491532,2.1343677683615816,0.909173813559322
2012-09-30,MOM,-15.317132203389829,-4.6134842372881355,-9.185877711864403,3.976105932203389,0.909173813559322,42.34534720338983
2012-10-31,Mkt_minus_RF,32.17754192090395,7.558285084745762,7.896101016949151,-5.985296723163841,-0.116080677966102,-15.475477401129941
2012-10-31,SMB,7.558285084745762,6.422581101694917,3.289467881355932,-1.413279152542373,0.5353872033898307,-4.59426313559322
2012-10-31,HML,7.896101016949151,3.289467881355932,10.184904491525423,-2.3999561016949147,2.1975488983050844,-8.898959745762712
2012-10-31,RMW,-5.985296723163841,-1.413279152542373,-2.3999561016949147,3.206001242937853,-0.3222269491525425,4.041569209039547
2012-10-31,CMA,-0.116080677966102,0.5353872033898307,2.1975488983050844,-0.3222269491525425,2.2185519491525425,0.9573131355932204
2012-10-31,MOM,-15.475477401129941,-4.59426313559322,-8.898959745762712,4.041569209039547,0.9573131355932204,41.86807217514123
2012-11-30,Mkt_minus_RF,31.749200988700565,7.275814830508474,7.819217231638417,-5.871573587570622,-0.1602581920903958,-15.352746751412427
2012-11-30,SMB,7.275814830508474,6.236961440677966,3.2414466101694916,-1.338880084745763,0.5046067796610171,-4.51663686440678
2012-11-30,HML,7.819217231638417,3.2414466101694916,10.182054124293785,-2.3819783615819206,2.1828880225988696,-8.890449435028245
2012-11-30,RMW,-5.871573587570622,-1.338880084745763,-2.3819783615819206,3.176349463276836,-0.30900124293785325,4.011990536723164
2012-11-30,CMA,-0.1602581920903958,0.5046067796610171,2.1828880225988696,-0.30900124293785325,2.2181337853107346,0.9782819209039549
2012-11-30,MOM,-15.352746751412427,-4.51663686440678,-8.890449435028245,4.011990536723164,0.9782819209039549,41.849597598870055
2012-12-31,Mkt_minus_RF,31.73973276836158,7.295475988700565,7.86479463276836,-5.90085451977401,-0.17828926553672345,-15.250281920903952
2012-12-31,SMB,7.295475988700565,6.277699971751414,3.335478615819209,-1.400891384180791,0.5151541242937855,-4.55731429378531
2012-12-31,HML,7.86479463276836,3.335478615819209,10.3990952259887,-2.525118502824858,2.20747209039548,-8.985601751412428
2012-12-31,RMW,-5.90085451977401,-1.400891384180791,-2.525118502824858,3.270719632768362,-0.32426723163841825,4.069742655367231
2012-12-31,CMA,-0.17828926553672345,0.5151541242937855,2.20747209039548,-0.32426723163841825,2.1926639548022595,1.1166682485875705
2012-12-31,MOM,-15.250281920903952,-4.55731429378531,-8.985601751412428,4.069742655367231,1.1166682485875705,41.10382836158192
2013-01-31,Mkt_minus_RF,31.4150952259887,7.18582395480226,8.422986016949153,-5.920681186440678,0.12645435028248556,-16.202330677966103
2013-01-31,SMB,7.18582395480226,6.259840225988701,3.4083237288135595,-1.3758511864406777,0.5487811299435029,-4.686909830508474
2013-01-31,HML,8.422986016949153,3.4083237288135595,10.137293644067798,-2.68249406779661,2.1016,-8.506790677966103
2013-01-31,RMW,-5.920681186440678,-1.3758511864406777,-2.68249406779661,3.322031525423729,-0.42035186440677974,4.329305762711865
2013-01-31,CMA,0.12645435028248556,0.5487811299435029,2.1016,-0.42035186440677974,2.157062598870056,1.316582372881356
2013-01-31,MOM,-16.202330677966103,-4.686909830508474,-8.506790677966103,4.329305762711865,1.316582372881356,40.23360101694915
2013-02-28,Mkt_minus_RF,31.200747429378534,7.113500423728814,8.380407909604518,-5.906887655367232,0.05168985875706192,-15.776692683615819
2013-02-28,SMB,7.113500423728814,6.248178389830509,3.3930033898305085,-1.356066525423729,0.5242436440677967,-4.589677542372881
2013-02-28,HML,8.380407909604518,3.3930033898305085,10.128907344632767,-2.680887005649717,2.086697175141243,-8.418768926553673
2013-02-28,RMW,-5.906887655367232,-1.356066525423729,-2.680887005649717,3.339112175141243,-0.4147225141242939,4.246833248587571
2013-02-28,CMA,0.05168985875706192,0.5242436440677967,2.086697175141243,-0.4147225141242939,2.131022005649717,1.4625367514124292
2013-02-28,MOM,-15.776692683615819,-4.589677542372881,-8.418768926553673,4.246833248587571,1.4625367514124292,39.557252514124286
2013-03-31,Mkt_minus_RF,31.356861327683614,7.145123305084745,8.38579019774011,-5.912640282485875,0.11480615819209018,-15.510379717514123
2013-03-31,SMB,7.145123305084745,6.2514326271186444,3.391137711864406,-1.3593211864406778,0.5319516949152544,-4.584078813559323
2013-03-31,HML,8.38579019774011,3.391137711864406,10.126320310734462,-2.6830451412429377,2.0841111299435027,-8.454935197740113
2013-03-31,RMW,-5.912640282485875,-1.3593211864406778,-2.6830451412429377,3.3379388700564974,-0.42041435028248597,4.204965875706215
2013-03-31,CMA,0.11480615819209018,0.5319516949152544,2.0841111299435027,-0.42041435028248597,2.148360564971751,1.4923187570621468
2013-03-31,MOM,-15.510379717514123,-4.584078813559323,-8.454935197740113,4.204965875706215,1.4923187570621468,39.269855480225985
2013-04-30,Mkt_minus_RF,31.104839999999996,7.206698644067797,8.457822033898303,-5.997519322033898,0.30596101694915234,-15.513447118644065
2013-04-30,SMB,7.206698644067797,6.329631186440678,3.342464406779661,-1.3218572881355932,0.45877966101694934,-4.611833220338984
2013-04-30,HML,8.457822033898303,3.342464406779661,10.116088135593222,-2.6643593220338984,2.0382966101694917,-8.4445593220339
2013-04-30,RMW,-5.997519322033898,-1.3218572881355932,-2.6643593220338984,3.312352429378531,-0.3607824858757062,4.198819830508474
2013-04-30,CMA,0.30596101694915234,0.45877966101694934,2.0382966101694917,-0.3607824858757062,2.0108853107344626,1.5027364406779662
2013-04-30,MOM,-15.513447118644065,-4.611833220338984,-8.4445593220339,4.198819830508474,1.5027364406779662,39.27853161016949
2013-05-31,Mkt_minus_RF,31.159333446327683,7.21377790960452,8.587052768361582,-6.095590734463276,0.26730932203389807,-15.648617401129941
2013-05-31,SMB,7.21377790960452,6.256993531073447,3.4866038418079097,-1.4159797740112992,0.44141483050847474,-4.831340734463278
2013-05-31,HML,8.587052768361582,3.4866038418079097,10.202072768361582,-2.756036836158192,1.9680050847457622,-8.415479435028246
2013-05-31,RMW,-6.095590734463276,-1.4159797740112992,-2.756036836158192,3.3988117514124294,-0.304877966101695,4.2186550282485875
2013-05-31,CMA,0.26730932203389807,0.44141483050847474,1.9680050847457622,-0.304877966101695,2.0362292372881354,1.5647228813559322
2013-05-31,MOM,-15.648617401129941,-4.831340734463278,-8.415479435028246,4.2186550282485875,1.5647228813559322,39.05938429378531
2013-06-30,Mkt_minus_RF,29.807539548022593,7.2974468926553655,8.171641807909602,-5.351748587570621,0.13377429378531053,-13.605034180790959
2013-06-30,SMB,7.2974468926553655,6.270804971751413,3.522830056497175,-1.492030056497175,0.446245536723164,-4.986262259887006
2013-06-30,HML,8.171641807909602,3.522830056497175,10.080237175141242,-2.5440676836158187,1.9250677401129943,-7.803222768361581
2013-06-30,RMW,-5.351748587570621,-1.492030056497175,-2.5440676836158187,3.036928700564972,-0.22597112994350294,3.1390820903954797
2013-06-30,CMA,0.13377429378531053,0.446245536723164,1.9250677401129943,-0.22597112994350294,2.0236592937853106,1.771737768361582
2013-06-30,MOM,-13.605034180790959,-4.986262259887006,-7.803222768361581,3.1390820903954797,1.771737768361582,36.01255963276835
2013-07-31,Mkt_minus_RF,30.164049039548026,7.506522824858758,8.363610056497174,-5.526002259887007,0.16260338983050823,-13.514518192090392
2013-07-31,SMB,7.506522824858758,6.1138639548022615,3.226926214689266,-1.4389333333333334,0.4100864406779661,-4.674525197740113
2013-07-31,HML,8.363610056497174,3.226926214689266,9.586729124293782,-2.410990395480226,1.8630512711864404,-7.376538531073446
2013-07-31,RMW,-5.526002259887007,-1.4389333333333334,-2.410990395480226,3.0358395480225995,-0.21058474576271194,2.951161581920904
2013-07-31,CMA,0.16260338983050823,0.4100864406779661,1.8630512711864404,-0.21058474576271194,2.0159173728813555,1.8281559322033898
